system_id,replica,g_protein_family,g_protein_family_label,harmonized_observations,tm_core_rmsd_A_p95,galpha_interface_rmsd_A_p95,contact_retention_p05
Gi_8ZQE,2,Gi,Gi/o,1001,2.6059590480147867,5.2366042834188695,0.7377049180327869
Gi_8ZQE,3,Gi,Gi/o,1001,2.4068727530152465,3.4491471027564264,0.8064516129032258
Gi_9AST,1,Gi,Gi/o,1001,1.276518977050738,3.129657795115758,1.0
Gi_9AST,2,Gi,Gi/o,1001,1.5894291437403845,4.323251984429238,0.967741935483871
Gi_9AST,3,Gi,Gi/o,1001,1.398507126177887,4.928673415752059,0.9444444444444444
Gi_9IIX,1,Gi,Gi/o,1001,3.0211043012224743,5.617792924543218,0.96
Gi_9IIX,2,Gi,Gi/o,1001,2.513156718062181,4.822104340922524,0.9649122807017544
Gi_9IIX,3,Gi,Gi/o,1001,2.71007947600792,4.663407140846469,1.0
Gi_9J5V,1,Gi,Gi/o,1001,2.6880061527950354,4.8691096836153385,0.9629629629629628
Gi_9J5V,2,Gi,Gi/o,1001,2.2390046766623746,8.950506207715954,0.9508196721311476
Gi_9J5V,3,Gi,Gi/o,1001,2.068116799137089,3.989232552286418,0.9649122807017544
Gs_3SN6,1,Gs,Gs,1001,2.7109287075946096,6.602307304927524,0.7674418604651163
Gs_3SN6,2,Gs,Gs,1001,2.704945908202371,9.676858980403228,0.8409090909090909
Gs_3SN6,3,Gs,Gs,1001,3.340394244869984,6.721502467705965,0.8837209302325582
Gs_6GDG,1,Gs,Gs,1001,2.512304264739714,5.2656541687116505,0.7068965517241379
Gs_6GDG,2,Gs,Gs,1001,2.802803195573317,6.384146776682268,0.7666666666666667
Gs_6GDG,3,Gs,Gs,1001,3.94053138601534,4.190262261743816,0.7894736842105263
Gs_6LI3,1,Gs,Gs,1001,3.478141619727101,9.39083710547621,0.7659574468085106
Gs_6LI3,2,Gs,Gs,1001,3.929807762625143,7.798271264815546,0.673469387755102
Gs_6LI3,3,Gs,Gs,1001,4.602648668317699,7.14726476916826,0.9285714285714286
Gs_6NBI,1,Gs,Gs,1001,2.6629690383573257,4.244668173286965,0.8064516129032258
Gs_6NBI,2,Gs,Gs,1001,1.9426163953030369,5.117513597504788,0.8148148148148148
Gs_6NBI,3,Gs,Gs,1001,2.00939057662549,4.366512376851048,0.8333333333333334
Gs_6PB0,1,Gs,Gs,1001,2.4376838131569376,5.910248456534203,1.0
Gs_6PB0,2,Gs,Gs,1001,2.128129289422425,6.254068274115106,0.8571428571428571
Gs_6PB0,3,Gs,Gs,1001,2.5154060773854163,5.597921204319129,0.9642857142857144
Gs_6PB1,1,Gs,Gs,1001,1.557915014396997,8.212545111794546,0.7916666666666666
Gs_6PB1,2,Gs,Gs,1001,1.5833819291782905,3.643469527220947,0.9615384615384616
Gs_6PB1,3,Gs,Gs,1001,2.104658770722406,6.511400399815245,0.8181818181818182
Gs_6UVA,1,Gs,Gs,1001,2.3608267129686213,5.260723844122816,0.76
Gs_6UVA,2,Gs,Gs,1001,2.9400675569004315,6.479192446202189,0.782608695652174
Gs_6UVA,3,Gs,Gs,1001,1.8371773799650384,4.929400691956618,0.8928571428571429
Gs_6WZG,1,Gs,Gs,1001,3.0842664146011245,5.349773780944911,0.8125
Gs_6WZG,2,Gs,Gs,1001,2.503169635079341,5.456173438195719,0.7407407407407407
Gs_6WZG,3,Gs,Gs,1001,2.3878511682464305,5.260085091372442,0.8918918918918919
Gs_7CFN,1,Gs,Gs,1001,1.471997856928387,3.600676458485958,0.9777777777777776
Gs_7CFN,2,Gs,Gs,1001,1.6876491447776096,4.781099474021833,1.0
Gs_7CFN,3,Gs,Gs,1001,1.7038603146012716,4.756204055104353,0.8974358974358975
Gs_7CX2,1,Gs,Gs,1001,2.192672416421811,9.032463257020614,0.589041095890411
Gs_7CX2,2,Gs,Gs,1001,3.705069170564237,3.2644282088677734,0.961038961038961
Gs_7CX2,3,Gs,Gs,1001,2.473709088364299,6.623465321374593,0.6533333333333333
Gs_7D68,1,Gs,Gs,1001,3.117805971058215,5.078216011128452,0.9047619047619048
Gs_7D68,2,Gs,Gs,1001,2.895636098025057,4.402426991685163,0.8666666666666667
Gs_7D68,3,Gs,Gs,1001,2.985419442627389,4.470243347796494,0.9583333333333334
Gs_7D7M,1,Gs,Gs,1001,3.000605591812316,6.453836013510134,0.7346938775510204
Gs_7D7M,2,Gs,Gs,1001,2.7971502975063296,4.519464464560289,0.8863636363636364
Gs_7D7M,3,Gs,Gs,1001,2.304473073248715,4.10417701226466,0.76
Gs_7DUQ,1,Gs,Gs,1001,2.119019220683906,5.350257571979807,0.9130434782608696
Gs_7DUQ,2,Gs,Gs,1001,1.6386856788651212,5.316864383761321,0.9565217391304348
Gs_7DUQ,3,Gs,Gs,1001,1.6808692042020152,4.392965178802833,0.9565217391304348
Gs_7EQ1,1,Gs,Gs,1001,1.699459947652585,6.658073283733373,0.9047619047619048
Gs_7EQ1,2,Gs,Gs,1001,1.949638859639168,4.629052245427707,0.9318181818181818
Gs_7EQ1,3,Gs,Gs,1001,1.5983566180823454,5.114857152440627,0.8285714285714286
Gs_7F16,1,Gs,Gs,1001,1.7495190969359682,3.914484040629922,0.9333333333333332
Gs_7F16,2,Gs,Gs,1001,1.8681370914741957,6.078383550195036,0.7878787878787878
Gs_7F16,3,Gs,Gs,1001,1.814214599645212,5.516618199874077,0.9473684210526316
Gs_7F4H,1,Gs,Gs,1001,2.572297882267749,7.490174393860687,0.9069767441860463
Gs_7F4H,2,Gs,Gs,1001,2.520580507036561,7.318906758683814,0.8
Gs_7F4H,3,Gs,Gs,1001,3.2699910106543792,9.685042498140142,0.7777777777777778
Gs_7F54,1,Gs,Gs,1001,3.007530565103097,7.312599796111453,1.0
Gs_7F54,2,Gs,Gs,1001,2.754336662944868,6.209904896357301,1.0
Gs_7F54,3,Gs,Gs,1001,3.017958714450788,8.534115919424487,0.8775510204081632
Gs_7FIG,1,Gs,Gs,1001,2.910956650134891,6.811280067976622,0.8928571428571429
Gs_7FIG,2,Gs,Gs,1001,3.138499119935916,7.757411213107392,0.75
Gs_7FIG,3,Gs,Gs,1001,2.942286031666491,9.536413643795704,0.8709677419354839
Gs_7FIN,1,Gs,Gs,1001,2.735944456450933,2.987582294243472,0.9393939393939394
Gs_7FIN,2,Gs,Gs,1001,1.876708160859,3.782435451589991,0.9117647058823528
Gs_7FIN,3,Gs,Gs,1001,2.334861764664197,6.269844338428746,0.7419354838709677
Gs_7JVQ,1,Gs,Gs,1001,1.9089446411333544,6.309628610565311,0.9787234042553192
Gs_7JVQ,2,Gs,Gs,1001,1.718746992316137,4.744716532227479,0.9285714285714286
Gs_7JVQ,3,Gs,Gs,1001,1.8177645017037456,4.544366532344964,0.9272727272727272
Gs_7KH0,1,Gs,Gs,1001,3.1003075138932767,5.753014921675611,0.8771929824561403
Gs_7KH0,2,Gs,Gs,1001,3.276436827672095,10.876019943452688,0.7241379310344828
Gs_7KH0,3,Gs,Gs,1001,2.7049358678376336,8.965458634953707,0.7090909090909091
Gs_7L1V,1,Gs,Gs,1001,2.8586916675428413,11.334226719412085,0.8095238095238095
Gs_7L1V,2,Gs,Gs,1001,1.897191725708144,6.102814335860646,0.7674418604651163
Gs_7L1V,3,Gs,Gs,1001,1.6147399206325084,8.924880376110321,0.6976744186046512
Gs_7MBX,1,Gs,Gs,1001,1.4901642217183693,6.375311276503125,0.6707317073170732
Gs_7MBX,2,Gs,Gs,1001,1.6201989502360954,5.175070511131063,0.8170731707317073
Gs_7MBX,3,Gs,Gs,1001,2.794088958288535,11.142078311206436,0.6206896551724138
Gs_7RMH,1,Gs,Gs,1001,1.870177122953793,5.001950039249568,0.8378378378378378
Gs_7RMH,2,Gs,Gs,1001,2.2019460947415945,4.3368919037617255,0.7692307692307693
Gs_7RMH,3,Gs,Gs,1001,1.5001584303041933,4.353500264941751,0.9487179487179488
Gs_7T9N,1,Gs,Gs,1001,2.540252486677632,5.149431829607445,0.9565217391304348
Gs_7T9N,2,Gs,Gs,1001,3.034314335832778,6.625207707719909,0.9523809523809524
Gs_7T9N,3,Gs,Gs,1001,2.1053468683390992,4.780758350438926,1.0
Gs_7TMW,1,Gs,Gs,1001,3.291557499154218,6.213509402822877,0.8
Gs_7TMW,2,Gs,Gs,1001,3.288608825864188,5.074574327939842,0.8085106382978723
Gs_7TMW,3,Gs,Gs,1001,3.4412136759738416,8.07101356863422,0.8571428571428571
Gs_7V9M,1,Gs,Gs,1001,2.408322284780175,8.059031755394216,0.6756756756756757
Gs_7V9M,2,Gs,Gs,1001,1.5431722853794505,5.6425472193998765,0.875
Gs_7V9M,3,Gs,Gs,1001,1.7218803078112668,5.199531559436666,0.8611111111111112
Gs_7WBJ,1,Gs,Gs,1001,2.8051660483514165,4.241913479938282,0.8947368421052632
Gs_7WBJ,2,Gs,Gs,1001,2.800839424964267,5.923131876485275,0.782608695652174
Gs_7WBJ,3,Gs,Gs,1001,2.668103952506458,4.225292635379672,0.9473684210526316
Gs_7WU2,1,Gs,Gs,1001,1.8445713028148885,5.115309922183328,0.90625
Gs_7WU2,2,Gs,Gs,1001,1.7760451540502658,5.810353398081571,0.8709677419354839
Gs_7WU2,3,Gs,Gs,1001,1.88017362494194,5.586277334022855,0.92
Gs_7WU3,1,Gs,Gs,1001,1.8883209638995733,5.153338644525216,0.7777777777777778
Gs_7WU3,2,Gs,Gs,1001,1.7612767413354369,5.46557054588808,0.875
Gs_7WU3,3,Gs,Gs,1001,2.0700750312871743,4.456295570045025,0.9666666666666668
Gs_7WUJ,1,Gs,Gs,1001,2.2469570974071846,4.901179684511996,0.9705882352941176
Gs_7WUJ,2,Gs,Gs,1001,2.3979165482526468,4.212718809973408,0.972972972972973
Gs_7WUJ,3,Gs,Gs,1001,2.34629308782262,4.514529517142576,0.9142857142857144
Gs_7XT8,1,Gs,Gs,1001,2.394523546495882,6.093373097657327,0.9821428571428572
Gs_7XT8,2,Gs,Gs,1001,2.6462972235196887,7.469474960112968,0.75
Gs_7XT8,3,Gs,Gs,1001,2.203136604966382,6.472354635568117,0.935483870967742
Gs_7XTB,1,Gs,Gs,1001,1.7835967606664789,8.081243770244235,0.7761194029850746
Gs_7XTB,2,Gs,Gs,1001,1.626399885224159,4.749227128810573,0.864406779661017
Gs_7XTB,3,Gs,Gs,1001,1.478242374540367,4.413696179188405,0.8666666666666667
Gs_7XTC,1,Gs,Gs,1001,1.6276104449642943,4.419638016442135,0.875
Gs_7XTC,2,Gs,Gs,1001,1.774420184694086,4.265411427529997,0.8181818181818182
Gs_7XTC,3,Gs,Gs,1001,1.9036064331682605,5.172578788963422,0.913793103448276
Gs_7XV3,1,Gs,Gs,1001,2.3599149572572866,3.1533503594514216,1.0
Gs_7XV3,2,Gs,Gs,1001,2.733079725718053,5.259683536528857,0.9736842105263158
Gs_7XV3,3,Gs,Gs,1001,3.301812809133849,4.322945977020151,1.0
Gs_7XZ5,1,Gs,Gs,1001,1.9056775569271116,4.047553172160803,0.9814814814814816
Gs_7XZ5,2,Gs,Gs,1001,2.200293044346173,4.546837741088542,0.9622641509433962
Gs_7XZ5,3,Gs,Gs,1001,1.8713644692054456,4.042769879541553,1.0
Gs_7Y3G,1,Gs,Gs,1001,3.1380478400085767,5.427669904694944,0.8837209302325582
Gs_7Y3G,2,Gs,Gs,1001,2.96077077800969,4.978673025967368,0.8461538461538461
Gs_7Y3G,3,Gs,Gs,1001,3.054874100961381,5.057021409907792,0.8947368421052632
Gs_8E3X,1,Gs,Gs,1001,2.15219497496199,6.76238568213287,0.9285714285714286
Gs_8E3X,2,Gs,Gs,1001,3.381678040907317,4.635723982668386,0.9090909090909092
Gs_8E3X,3,Gs,Gs,1001,2.550507312051158,7.7689077051035325,0.76
Gs_8E3Y,1,Gs,Gs,1001,2.074218607495514,4.914137750536929,1.0
Gs_8E3Y,2,Gs,Gs,1001,2.369423723017954,4.831825298871842,0.9545454545454546
Gs_8E3Y,3,Gs,Gs,1001,1.8216413469074697,5.047378096883975,0.9130434782608696
Gs_8F0J,1,Gs,Gs,1001,1.5695741259879008,7.223147120057393,0.9032258064516128
Gs_8F0J,2,Gs,Gs,1001,1.5101801290896026,4.194726040623691,1.0
Gs_8F0J,3,Gs,Gs,1001,1.62031583708087,4.846349157307229,0.96875
Gs_8F76,1,Gs,Gs,1001,1.7655119400006305,2.8067748532144954,0.9722222222222222
Gs_8F76,2,Gs,Gs,1001,1.59107107313686,3.0751303903808846,0.9714285714285714
Gs_8F76,3,Gs,Gs,1001,1.4900647657259871,3.5270272167493486,0.9473684210526316
Gs_8FU6,1,Gs,Gs,1001,2.083807462539012,5.100563206997181,0.7352941176470589
Gs_8FU6,2,Gs,Gs,1001,2.133742968107141,6.154218041264861,0.7878787878787878
Gs_8FU6,3,Gs,Gs,1001,2.4390511506663315,5.985016677843866,0.7586206896551724
Gs_8H4I,1,Gs,Gs,1001,1.9621931382542923,5.3488601415573,0.8181818181818182
Gs_8H4I,2,Gs,Gs,1001,3.5122337827342647,7.267143772547012,0.4782608695652174
Gs_8H4I,3,Gs,Gs,1001,2.377747968736803,9.059950437359166,0.48
Gs_8HDP,1,Gs,Gs,1001,2.038777464877052,4.842575165306321,0.8983050847457628
Gs_8HDP,2,Gs,Gs,1001,1.8157780357597504,5.15861259304777,0.9622641509433962
Gs_8HDP,3,Gs,Gs,1001,2.0211282515305338,5.745886815660556,0.9574468085106383
Gs_8HJ1,1,Gs,Gs,1001,2.514176090071954,9.01795402892908,0.3513513513513513
Gs_8HJ1,2,Gs,Gs,1001,3.551085154337028,13.736594521342669,0.2558139534883721
Gs_8HJ1,3,Gs,Gs,1001,3.04304834921726,10.2341430397016,0.2926829268292683
Gs_8HJ2,1,Gs,Gs,1001,5.986558427743393,7.9108311740931265,0.8214285714285714
Gs_8HJ2,2,Gs,Gs,1001,5.0185757724207205,6.124655586761154,0.9322033898305084
Gs_8HJ2,3,Gs,Gs,1001,6.208237813269181,7.819833439727547,0.7962962962962963
Gs_8I2G,1,Gs,Gs,1001,2.189875416548014,3.7254298619589488,1.0
Gs_8I2G,2,Gs,Gs,1001,2.008505460182721,5.399283453281515,0.9615384615384616
Gs_8I2G,3,Gs,Gs,1001,2.594010644098336,3.199013638409528,1.0
Gs_8INR,1,Gs,Gs,1001,2.340066196485428,4.9716918132229,0.9230769230769232
Gs_8INR,2,Gs,Gs,1001,1.3753036075156186,5.994400190577503,0.9047619047619048
Gs_8INR,3,Gs,Gs,1001,1.7172704649792718,4.943157850414784,0.9545454545454546
Gs_8IOC,1,Gs,Gs,1001,2.7151215309440087,10.271160391854584,0.8709677419354839
Gs_8IOC,2,Gs,Gs,1001,2.298889085897,7.670559231237181,0.9142857142857144
Gs_8IOC,3,Gs,Gs,1001,2.4326662542484283,5.718209397598947,0.9117647058823528
Gs_8IRV,1,Gs,Gs,1001,1.6031340746358176,3.110311905366761,1.0
Gs_8IRV,2,Gs,Gs,1001,1.9074091433734088,3.6937000562358833,1.0
Gs_8IRV,3,Gs,Gs,1001,1.81569389065161,3.930418434027549,0.9818181818181818
Gs_8JPP,1,Gs,Gs,1001,2.923601935992029,3.496906946129184,0.9523809523809524
Gs_8JPP,2,Gs,Gs,1001,1.8274514597505005,3.418608795595379,1.0
Gs_8JPP,3,Gs,Gs,1001,2.14441669680266,3.728424828065285,1.0
Gs_8KGK,1,Gs,Gs,1001,3.467827895316963,7.639093577860789,0.6440677966101694
Gs_8KGK,2,Gs,Gs,1001,4.312739041431468,9.073662139191676,0.6779661016949152
Gs_8KGK,3,Gs,Gs,1001,3.294402850239274,9.02622925149828,0.7068965517241379
Gs_8KH5,1,Gs,Gs,1001,2.523859606370526,5.347250047223406,0.9090909090909092
Gs_8KH5,2,Gs,Gs,1001,2.432569622066552,5.874447183802136,0.9375
Gs_8KH5,3,Gs,Gs,1001,3.037765908949866,7.557016510375948,0.935483870967742
Gs_8SMV,1,Gs,Gs,1001,2.277268670015498,9.698375506961998,0.72
Gs_8SMV,2,Gs,Gs,1001,1.8565494189937104,7.183568540036517,0.6666666666666666
Gs_8SMV,3,Gs,Gs,1001,1.726527347438511,6.235047361567987,0.6964285714285714
Gs_8U8F,1,Gs,Gs,1001,2.405399479658953,7.855179823605461,0.8837209302325582
Gs_8U8F,2,Gs,Gs,1001,2.8775950669431776,6.516650690888378,0.8541666666666666
Gs_8U8F,3,Gs,Gs,1001,2.5202013497286666,5.769148933331993,0.8775510204081632
Gs_8W87,1,Gs,Gs,1001,1.9968539315881757,4.937548024736924,0.9487179487179488
Gs_8W87,2,Gs,Gs,1001,2.3267954936882806,3.860353624661917,0.9767441860465116
Gs_8W87,3,Gs,Gs,1001,1.8582681850452545,4.581961282643107,1.0
Gs_8W8Q,1,Gs,Gs,1001,2.343166873225608,4.4319089856785565,0.896551724137931
Gs_8W8Q,2,Gs,Gs,1001,2.4030414090733623,4.168156740695548,0.96
Gs_8W8Q,3,Gs,Gs,1001,2.592549630791733,7.242351118232162,0.96
Gs_8WJX,1,Gs,Gs,1001,1.7713186010552493,6.049891992071375,0.8688524590163934
Gs_8WJX,2,Gs,Gs,1001,2.3640048356635823,6.091607471195423,0.8166666666666667
Gs_8WJX,3,Gs,Gs,1001,1.92844346918571,6.49901702530337,0.7586206896551724
Gs_8X79,1,Gs,Gs,1001,1.451970834507491,7.278028361967567,0.675
Gs_8X79,2,Gs,Gs,1001,1.435348684349645,6.359126412060507,0.6153846153846154
Gs_8X79,3,Gs,Gs,1001,1.5752389331295875,7.695821120691498,0.6190476190476191
Gs_8XVI,1,Gs,Gs,1001,1.814718043000174,5.1570081397183705,0.8095238095238095
Gs_8XVI,2,Gs,Gs,1001,1.5063163460008753,7.342202217711184,0.775
Gs_8XVI,3,Gs,Gs,1001,2.159973332211591,5.501597027243262,0.868421052631579
Gs_8YN2,1,Gs,Gs,1001,1.993987953457991,5.6831522600002735,0.8
Gs_8YN2,2,Gs,Gs,1001,1.7179623352593705,5.199960827198319,0.9047619047619048
Gs_8YN2,3,Gs,Gs,1001,1.8084156895052157,5.28680672362584,0.9166666666666666
Gs_8YUT,1,Gs,Gs,1001,2.10057600419508,4.977660950684667,0.9433962264150944
Gs_8YUT,2,Gs,Gs,1001,2.0452153847776624,5.157766440617383,0.9574468085106383
Gs_8YUT,3,Gs,Gs,1001,2.2587969837684327,5.853186185643693,0.9019607843137256
Gs_8YUV,1,Gs,Gs,1001,2.3191954778691084,4.638720793310879,0.8536585365853658
Gs_8YUV,2,Gs,Gs,1001,1.7313551058574943,5.202319696413429,0.8604651162790697
Gs_8YUV,3,Gs,Gs,1001,2.461104148929502,5.148518550299661,0.7358490566037735
Gs_9BLC,1,Gs,Gs,1001,1.4604679704353207,4.133709426260904,0.8846153846153846
Gs_9BLC,2,Gs,Gs,1001,1.8144563213986948,4.127156706768152,1.0
Gs_9BLC,3,Gs,Gs,1001,1.7569263647306108,3.52769446603861,1.0
Gq_6OIJ,1,Gq,Gq/11,1001,2.2789871189267945,8.49753321159911,0.6111111111111112
Gq_6OIJ,2,Gq,Gq/11,1001,2.163383000976358,5.587012926467625,0.5573770491803278
Gq_6OIJ,3,Gq,Gq/11,1001,1.821229376466991,8.019653922033303,0.5441176470588235
Gq_7DFL,1,Gq,Gq/11,1001,2.6553923216890536,10.105741827406932,0.8571428571428571
Gq_7DFL,2,Gq,Gq/11,1001,2.022410576756714,15.358469078978011,0.6901408450704225
Gq_7DFL,3,Gq,Gq/11,1001,3.454132403472768,10.469891148422178,0.654320987654321
Gq_7EIB,1,Gq,Gq/11,1001,2.425502380418058,5.414190666365234,0.9
Gq_7EIB,2,Gq,Gq/11,1001,2.048443666878317,5.202274566960384,0.9210526315789472
Gq_7EIB,3,Gq,Gq/11,1001,2.57753128067478,4.681897787613719,0.9393939393939394
Gq_7EZM,1,Gq,Gq/11,1001,1.8609724270851744,7.249829604921066,0.7808219178082192
Gq_7EZM,2,Gq,Gq/11,1001,2.0348156902904955,9.245971815659592,0.7108433734939759
Gq_7EZM,3,Gq,Gq/11,1001,2.347655750828506,6.422241867596378,0.725
Gq_7F2O,1,Gq,Gq/11,1001,2.230909269910429,10.423950849705957,0.8823529411764706
Gq_7F2O,2,Gq,Gq/11,1001,2.085825656818346,10.16239180657402,0.86
Gq_7F2O,3,Gq,Gq/11,1001,2.5078502318349485,9.786810234564792,0.7857142857142857
Gq_7F6G,1,Gq,Gq/11,1001,1.7555823916548998,5.02020000022911,0.9545454545454546
Gq_7F6G,2,Gq,Gq/11,1001,2.069640991180161,3.9998672644071513,0.9545454545454546
Gq_7F6G,3,Gq,Gq/11,1001,1.6613609274440495,5.131732339619872,0.9347826086956522
Gq_7F8W,1,Gq,Gq/11,1001,2.5588959462726377,10.877659316297269,0.7380952380952381
Gq_7F8W,2,Gq,Gq/11,1001,2.333457093178336,17.60494528775298,0.775
Gq_7F8W,3,Gq,Gq/11,1001,2.17789953647698,15.688805088804838,0.7878787878787878
Gq_7P00,1,Gq,Gq/11,1001,1.980416382131176,5.617428479825177,0.9642857142857144
Gq_7P00,2,Gq,Gq/11,1001,2.276888925664336,6.083467745767624,0.8484848484848485
Gq_7P00,3,Gq,Gq/11,1001,1.7990500610408229,4.689365538260975,0.9285714285714286
Gq_7RAN,1,Gq,Gq/11,1001,4.064507036008743,9.139960688726347,0.5529411764705883
Gq_7RAN,2,Gq,Gq/11,1001,1.9511233617882728,5.932287764409608,0.703125
Gq_7RAN,3,Gq,Gq/11,1001,2.7511811679882605,7.362700884937495,0.8888888888888888
Gq_7S8L,1,Gq,Gq/11,1001,2.089343214602282,7.248287577855971,0.9722222222222222
Gq_7S8L,2,Gq,Gq/11,1001,1.7842765471976678,4.280117349331688,1.0
Gq_7S8L,3,Gq,Gq/11,1001,1.8739451035169636,4.74488809756719,0.9705882352941176
Gq_7S8P,1,Gq,Gq/11,1001,1.5579979901604923,5.71673321848205,0.975
Gq_7S8P,2,Gq,Gq/11,1001,1.7766349855213932,5.3554840181127386,1.0
Gq_7S8P,3,Gq,Gq/11,1001,1.434419050577554,4.311366962498066,1.0
Gq_7SR8,1,Gq,Gq/11,1001,1.9123025810806564,6.512111015649624,0.76
Gq_7SR8,2,Gq,Gq/11,1001,1.6338690695945512,6.840817358865328,0.7051282051282052
Gq_7SR8,3,Gq,Gq/11,1001,1.5812438753209537,7.713499933716345,0.6216216216216216
Gq_7SRR,1,Gq,Gq/11,1001,1.9607159016999212,6.459514301751916,0.8142857142857143
Gq_7SRR,2,Gq,Gq/11,1001,2.080032205940525,4.450641639346116,0.7647058823529411
Gq_7SRR,3,Gq,Gq/11,1001,2.100814691338939,4.171857928232697,0.7692307692307693
Gq_7TRY,1,Gq,Gq/11,1001,2.067923714878279,5.908542103399015,0.6956521739130435
Gq_7TRY,2,Gq,Gq/11,1001,2.8927475050851363,10.117276881746644,0.8333333333333334
Gq_7TRY,3,Gq,Gq/11,1001,2.9465576184945834,6.045324556384205,0.6190476190476191
Gq_7W3Z,1,Gq,Gq/11,1001,1.679129998617283,4.7293251879918845,0.9433962264150944
Gq_7W3Z,2,Gq,Gq/11,1001,1.8741713887560445,6.531901175928975,0.9629629629629628
Gq_7W3Z,3,Gq,Gq/11,1001,1.645398838717277,5.163538048946176,0.9615384615384616
Gq_7W53,1,Gq,Gq/11,1001,3.206943591374104,9.933683197928543,0.9125
Gq_7W53,2,Gq,Gq/11,1001,2.3943693739603047,5.51114875432338,0.8181818181818182
Gq_7W53,3,Gq,Gq/11,1001,2.330524699834599,6.62489744138901,0.5584415584415584
Gq_7W55,1,Gq,Gq/11,1001,2.591555524178775,11.09379386833603,0.8260869565217391
Gq_7W55,2,Gq,Gq/11,1001,2.4806352265102105,7.661468820842609,0.8181818181818182
Gq_7W55,3,Gq,Gq/11,1001,2.411177056511337,9.822367310736132,0.8723404255319149
Gq_7XW9,1,Gq,Gq/11,1001,2.939710661951395,7.679417106362304,0.7872340425531915
Gq_7XW9,2,Gq,Gq/11,1001,3.2071893224009123,10.82210169093644,0.7115384615384616
Gq_7XW9,3,Gq,Gq/11,1001,3.17216188809336,9.915266841619674,0.8809523809523809
Gq_7XWO,1,Gq,Gq/11,1001,2.948498333800217,6.292268419448911,0.8604651162790697
Gq_7XWO,2,Gq,Gq/11,1001,2.399542264314133,4.490173594788933,0.9019607843137256
Gq_7XWO,3,Gq,Gq/11,1001,3.5021158769751035,5.401964064434637,0.9
Gq_7XXH,1,Gq,Gq/11,1001,2.037460607203281,21.35412344975232,0.1234567901234567
Gq_7XXH,2,Gq,Gq/11,1001,2.4173014628717597,10.32388538015433,0.7058823529411765
Gq_7XXH,3,Gq,Gq/11,1001,2.733614073215585,9.977977875430716,0.6216216216216216
Gq_7Y26,1,Gq,Gq/11,1001,2.461773018749688,4.117405681480925,0.9565217391304348
Gq_7Y26,2,Gq,Gq/11,1001,2.171911454471678,3.6434590825698487,1.0
Gq_7Y26,3,Gq,Gq/11,1001,2.3712413941311543,3.6832855163199625,1.0
Gq_7YDM,1,Gq,Gq/11,1001,1.9463294697667537,5.205607277248602,0.7777777777777778
Gq_7YDM,2,Gq,Gq/11,1001,1.8571412650480927,9.120873220331536,0.5769230769230769
Gq_7YDM,3,Gq,Gq/11,1001,2.2299105365886653,10.149213674384068,0.6538461538461539
Gq_8DWC,1,Gq,Gq/11,1001,2.385206197162375,3.8437125533342416,0.9166666666666666
Gq_8DWC,2,Gq,Gq/11,1001,2.0214973475707785,4.323806705389034,1.0
Gq_8DWC,3,Gq,Gq/11,1001,1.6912881082500866,3.679685014288865,1.0
Gq_8E9W,1,Gq,Gq/11,1001,1.9778985167407368,7.5140294090695585,0.7083333333333334
Gq_8E9W,2,Gq,Gq/11,1001,2.0473214559164306,8.496949963949907,0.5161290322580645
Gq_8E9W,3,Gq,Gq/11,1001,2.220617021017653,7.6587080962646175,0.6388888888888888
Gq_8EJC,1,Gq,Gq/11,1001,1.809678311516871,4.294924750002024,0.9761904761904762
Gq_8EJC,2,Gq,Gq/11,1001,1.743661839525702,7.563044891202771,0.9722222222222222
Gq_8EJC,3,Gq,Gq/11,1001,1.468649137418938,5.00569846262772,0.9736842105263158
Gq_8F7X,1,Gq,Gq/11,1001,1.2653929597721676,5.962660176355085,0.9705882352941176
Gq_8F7X,2,Gq,Gq/11,1001,2.0949640679434123,4.025830939667928,0.96875
Gq_8F7X,3,Gq,Gq/11,1001,1.7142553742087532,5.660828206628001,0.90625
Gq_8H0P,1,Gq,Gq/11,1001,1.965711835473493,6.60881506186409,0.9230769230769232
Gq_8H0P,2,Gq,Gq/11,1001,2.8173684326295048,5.070050052324372,0.9142857142857144
Gq_8H0P,3,Gq,Gq/11,1001,2.1020190764823465,5.336797992803673,0.8947368421052632
Gq_8HCQ,1,Gq,Gq/11,1001,2.2338836624236307,8.825126981788816,0.8227848101265823
Gq_8HCQ,2,Gq,Gq/11,1001,2.542323012154347,12.480154099170688,0.3950617283950617
Gq_8HCQ,3,Gq,Gq/11,1001,2.644494361482159,9.50251465284539,0.4714285714285714
Gq_8HCX,1,Gq,Gq/11,1001,2.1653853634922906,8.154774968509718,0.8125
Gq_8HCX,2,Gq,Gq/11,1001,2.308971613601464,9.394567904478938,0.7699115044247787
Gq_8HCX,3,Gq,Gq/11,1001,2.5753455795338183,6.509700219645928,0.8125
Gq_8IBV,1,Gq,Gq/11,1001,2.2568540792394285,5.8645273340670165,0.8933333333333333
Gq_8IBV,2,Gq,Gq/11,1001,1.8388960417986877,5.44292985005078,0.9117647058823528
Gq_8IBV,3,Gq,Gq/11,1001,1.9247787695454333,6.242098687846621,0.9565217391304348
Gq_8IUK,1,Gq,Gq/11,1001,1.9512977668557556,6.276107634969487,0.8867924528301887
Gq_8IUK,2,Gq,Gq/11,1001,1.5760884864211318,8.25477844047095,0.8431372549019608
